Dataset,Board,Sensor,Kepco_Current_A,Resistance_Ohms,Magnetic_Field_T
Peters Board,Board4,D,-0.6,76244.45,-15.3394
Peters Board,Board4,D,-0.575,76180.01,-14.689
Peters Board,Board4,D,-0.55,76113.98,-14.0295
Peters Board,Board4,D,-0.525,76047.49,-13.3965
Peters Board,Board4,D,-0.5,75983.86,-12.7495
Peters Board,Board4,D,-0.475,75918.74,-12.1112
Peters Board,Board4,D,-0.45,75853.73,-11.4543
Peters Board,Board4,D,-0.425,75791.02,-10.8313
Peters Board,Board4,D,-0.4,75726.48,-10.1722
Peters Board,Board4,D,-0.375,75663.32,-9.5328
Peters Board,Board4,D,-0.35,75600.02,-8.8665
Peters Board,Board4,D,-0.325,75537.5,-8.2312
Peters Board,Board4,D,-0.3,75472.89,-7.5997
Peters Board,Board4,D,-0.275,75411.8,-6.9575
Peters Board,Board4,D,-0.25,75349.7,-6.2923
Peters Board,Board4,D,-0.225,75281.08,-5.6568
Peters Board,Board4,D,-0.2,75219.64,-5.0128
Peters Board,Board4,D,-0.175,75152.67,-4.3664
Peters Board,Board4,D,-0.15,75090.88,-3.7305
Peters Board,Board4,D,-0.125,75028.84,-3.0741
Peters Board,Board4,D,-0.1,74964.36,-2.4208
Peters Board,Board4,D,-0.075,74903.77,-1.8139
Peters Board,Board4,D,-0.0499999999999999,74843.3,-1.13313
Peters Board,Board4,D,-0.0249999999999999,74779.32,-0.50836
Peters Board,Board4,D,0,74716.77,0.12844
Peters Board,Board4,D,0.0249999999999999,74649.7,0.77914
Peters Board,Board4,D,0.0499999999999999,74588.26,1.41947
Peters Board,Board4,D,0.075,74526.91,2.06621
Peters Board,Board4,D,0.1,74467.79,2.72574
Peters Board,Board4,D,0.125,74406.5,3.36497
Peters Board,Board4,D,0.15,74341.79,4.0237
Peters Board,Board4,D,0.175,74280.27,4.6501
Peters Board,Board4,D,0.2,74219.05,5.2944
Peters Board,Board4,D,0.225,74155.32,5.9516
Peters Board,Board4,D,0.25,74094.18,6.6134
Peters Board,Board4,D,0.275,74033.48,7.2552
Peters Board,Board4,D,0.3,73974.01,7.8811
Peters Board,Board4,D,0.325,73913.16,8.5374
Peters Board,Board4,D,0.35,73850.73,9.18
Peters Board,Board4,D,0.375,73789.93,9.806
Peters Board,Board4,D,0.4,73729.31,10.4531
Peters Board,Board4,D,0.425,73667.91,11.0982
Peters Board,Board4,D,0.45,73607.46,11.7489
Peters Board,Board4,D,0.475,73548.7,12.3867
Peters Board,Board4,D,0.5,73487.29,13.0358
Peters Board,Board4,D,0.525,73429.57,13.6672
Peters Board,Board4,D,0.55,73368.16,14.3073
Peters Board,Board4,D,0.575,73311.83,14.9479
Peters Board,Board4,D,0.6,73250.43,15.5883
Peters Board,Board4,D,0.625,73190.53,16.2309
Peters Board,Board4,D,0.65,73131.66,16.8802
Peters Board,Board4,D,0.675,73071.47,17.5237
Peters Board,Board4,D,0.7,73014.21,18.1736
Peters Board,Board4,D,0.725,72954.96,18.8055
Peters Board,Board4,D,0.75,72894.79,19.4297
Peters Board,Board4,D,0.775,72838.2,20.0846
Peters Board,Board4,D,0.8,72778.5,20.7355
Peters Board,Board4,D,0.825,72720.59,21.3876
Peters Board,Board4,D,0.85,72662.39,22.026
Peters Board,Board4,D,0.875,72602.25,22.6892
Peters Board,Board4,D,0.9,72545.41,23.3251
Peters Board,Board4,D,0.925,72488.19,23.9716
Peters Board,Board4,D,0.95,72429.7,24.5959
Peters Board,Board4,D,0.975,72371.64,25.2534
Peters Board,Board4,D,1,72314.5,25.8905
Peters Board,Board4,E,-1,55231.2,-25.5573
Peters Board,Board4,E,-0.975,55166.96,-24.9068
Peters Board,Board4,E,-0.95,55103.34,-24.2573
Peters Board,Board4,E,-0.925,55040.37,-23.5917
Peters Board,Board4,E,-0.9,54977.42,-22.9532
Peters Board,Board4,E,-0.875,54915.78,-22.3167
Peters Board,Board4,E,-0.85,54851.33,-21.6781
Peters Board,Board4,E,-0.825,54786.9,-21.0335
Peters Board,Board4,E,-0.8,54726.2,-20.3859
Peters Board,Board4,E,-0.775,54662.79,-19.7297
Peters Board,Board4,E,-0.75,54599.46,-19.0998
Peters Board,Board4,E,-0.725,54535.04,-18.4443
Peters Board,Board4,E,-0.7,54471.11,-17.8004
Peters Board,Board4,E,-0.675,54407.16,-17.1665
Peters Board,Board4,E,-0.65,54344.15,-16.5197
Peters Board,Board4,E,-0.625,54280.51,-15.8671
Peters Board,Board4,E,-0.6,54219.17,-15.2062
Peters Board,Board4,E,-0.575,54157.84,-14.5639
Peters Board,Board4,E,-0.55,54095.69,-13.9184
Peters Board,Board4,E,-0.525,54033.18,-13.2686
Peters Board,Board4,E,-0.5,53971.6,-12.6392
Peters Board,Board4,E,-0.475,53908.86,-11.9969
Peters Board,Board4,E,-0.45,53850.32,-11.3477
Peters Board,Board4,E,-0.425,53789.43,-10.6785
Peters Board,Board4,E,-0.4,53727.61,-10.0498
Peters Board,Board4,E,-0.375,53665.44,-9.4092
Peters Board,Board4,E,-0.35,53605.03,-8.7632
Peters Board,Board4,E,-0.325,53543.83,-8.1326
Peters Board,Board4,E,-0.3,53483.71,-7.4798
Peters Board,Board4,E,-0.275,53423.11,-6.8483
Peters Board,Board4,E,-0.25,53363.55,-6.1817
Peters Board,Board4,E,-0.225,53304.39,-5.5375
Peters Board,Board4,E,-0.2,53245.86,-4.8934
Peters Board,Board4,E,-0.175,53186.32,-4.2508
Peters Board,Board4,E,-0.15,53127.82,-3.6093
Peters Board,Board4,E,-0.125,53070.09,-2.9414
Peters Board,Board4,E,-0.1,53010.48,-2.3105
Peters Board,Board4,E,-0.075,52951.61,-1.9102
Peters Board,Board4,E,-0.0499999999999999,52895.35,-1.02526
Peters Board,Board4,E,-0.0249999999999999,52835.36,-0.3756
Peters Board,Board4,E,0,52777.38,0.28158
Peters Board,Board4,E,0.0249999999999999,52719.46,0.8995
Peters Board,Board4,E,0.0499999999999999,52663.72,1.55786
Peters Board,Board4,E,0.075,52605.19,2.20197
Peters Board,Board4,E,0.1,52547.42,2.85751
Peters Board,Board4,E,0.125,52490.88,3.50115
Peters Board,Board4,E,0.15,52432.86,4.1529
Peters Board,Board4,E,0.175,52375.57,4.7786
Peters Board,Board4,E,0.2,52320.79,5.4069
Peters Board,Board4,E,0.225,52261.8,6.0653
Peters Board,Board4,E,0.25,52206.71,6.6823
Peters Board,Board4,E,0.275,52149.51,7.3371
Peters Board,Board4,E,0.3,52093.09,7.9477
Peters Board,Board4,E,0.325,52037.3,8.558
Peters Board,Board4,E,0.35,51982.89,9.1679
Peters Board,Board4,E,0.375,51925.23,9.8148
Peters Board,Board4,E,0.4,51868.43,10.4316
Peters Board,Board4,E,0.425,51813.32,11.0756
Peters Board,Board4,E,0.45,51759.03,11.6916
Peters Board,Board4,E,0.475,51702.35,12.3469
Peters Board,Board4,E,0.5,51646.07,12.9723
Peters Board,Board4,E,0.525,51593.27,13.6043
Peters Board,Board4,E,0.55,51537.85,14.2431
Peters Board,Board4,E,0.575,51483.25,14.8998
Peters Board,Board4,E,0.6,51428.56,15.5105
Peters Board,Board4,E,0.625,51373.39,16.1539
Peters Board,Board4,E,0.65,51319.3,16.8054
Peters Board,Board4,E,0.675,51266.3,17.4243
Peters Board,Board4,E,0.7,51211.09,18.06
Peters Board,Board4,E,0.725,51157.72,18.7261
Peters Board,Board4,E,0.75,51105.64,19.3446
Peters Board,Board4,E,0.775,51051.5,19.9849
Peters Board,Board4,E,0.8,50997.69,20.6296
Peters Board,Board4,E,0.825,50945.36,21.264
Peters Board,Board4,E,0.85,50892.29,21.9086
Peters Board,Board4,E,0.875,50839.02,22.5523
Peters Board,Board4,E,0.9,50785.99,23.1841
Peters Board,Board4,E,0.925,50733.85,23.8169
Peters Board,Board4,E,0.95,50682.08,24.4682
Peters Board,Board4,E,0.975,50629.75,25.0932
Peters Board,Board4,E,1,50577.74,25.7555
Peters Board,Board4,F,-1,104325.5,-25.5453
Peters Board,Board4,F,-0.975,104294.3,-24.9164
Peters Board,Board4,F,-0.95,104259,-24.2549
Peters Board,Board4,F,-0.925,104228.8,-23.6162
Peters Board,Board4,F,-0.9,104198,-22.9673
Peters Board,Board4,F,-0.875,104166,-22.3217
Peters Board,Board4,F,-0.85,104131.4,-21.674
Peters Board,Board4,F,-0.825,104104.2,-21.0182
Peters Board,Board4,F,-0.8,104068.4,-20.3754
Peters Board,Board4,F,-0.775,104037.7,-19.7369
Peters Board,Board4,F,-0.75,104005.5,-19.0898
Peters Board,Board4,F,-0.725,103976.4,-18.4491
Peters Board,Board4,F,-0.7,103944.9,-17.7898
Peters Board,Board4,F,-0.675,103911,-17.1456
Peters Board,Board4,F,-0.65,103879.6,-16.5084
Peters Board,Board4,F,-0.625,103847.7,-15.8556
Peters Board,Board4,F,-0.6,103813.4,-15.2149
Peters Board,Board4,F,-0.575,103784,-14.5616
Peters Board,Board4,F,-0.55,103750.6,-13.9149
Peters Board,Board4,F,-0.525,103722.5,-13.2733
Peters Board,Board4,F,-0.5,103692,-12.6226
Peters Board,Board4,F,-0.475,103656.5,-11.9692
Peters Board,Board4,F,-0.45,103625.1,-11.3348
Peters Board,Board4,F,-0.425,103594.8,-10.6868
Peters Board,Board4,F,-0.4,103562.2,-10.0497
Peters Board,Board4,F,-0.375,103534.8,-9.3855
Peters Board,Board4,F,-0.35,103500.7,-8.755
Peters Board,Board4,F,-0.325,103470.4,-8.0948
Peters Board,Board4,F,-0.3,103435.6,-7.4686
Peters Board,Board4,F,-0.275,103405.7,-6.8008
Peters Board,Board4,F,-0.25,103370.8,-6.1658
Peters Board,Board4,F,-0.225,103344.9,-5.5215
Peters Board,Board4,F,-0.2,103315.8,-4.8805
Peters Board,Board4,F,-0.175,103283.5,-4.2273
Peters Board,Board4,F,-0.15,103252.6,-3.5836
Peters Board,Board4,F,-0.125,103220.9,-2.9396
Peters Board,Board4,F,-0.1,103190.6,-2.301
Peters Board,Board4,F,-0.075,103155.4,-1.7067
Peters Board,Board4,F,-0.0499999999999999,103130.3,-1.00811
Peters Board,Board4,F,-0.0249999999999999,103092.9,-0.35914
Peters Board,Board4,F,0,103061.8,0.28181
Peters Board,Board4,F,0.0249999999999999,103031,0.93098
Peters Board,Board4,F,0.0499999999999999,102997,1.57194
Peters Board,Board4,F,0.075,102969.7,2.21626
Peters Board,Board4,F,0.1,102937.2,2.8471
Peters Board,Board4,F,0.125,102910.8,3.4542
Peters Board,Board4,F,0.15,102878.6,4.1407
Peters Board,Board4,F,0.175,102841.4,4.7834
Peters Board,Board4,F,0.2,102816.1,5.4204
Peters Board,Board4,F,0.225,102783.3,6.0515
Peters Board,Board4,F,0.25,102752.9,6.6932
Peters Board,Board4,F,0.275,102717.6,7.3165
Peters Board,Board4,F,0.3,102694.4,7.9425
Peters Board,Board4,F,0.325,102663.1,8.5486
Peters Board,Board4,F,0.35,102631.8,9.1661
Peters Board,Board4,F,0.375,102604.5,9.7815
Peters Board,Board4,F,0.4,102571.7,10.4241
Peters Board,Board4,F,0.425,102545.7,11.0564
Peters Board,Board4,F,0.45,102511.4,11.7079
Peters Board,Board4,F,0.475,102480.2,12.3149
Peters Board,Board4,F,0.5,102454.5,12.9512
Peters Board,Board4,F,0.525,102424.5,13.6024
Peters Board,Board4,F,0.55,102389.9,14.2205
Peters Board,Board4,F,0.575,102365.6,14.8901
Peters Board,Board4,F,0.6,102329,15.5154
Peters Board,Board4,F,0.625,102302.5,16.1544
Peters Board,Board4,F,0.65,102272,16.7999
Peters Board,Board4,F,0.675,102242.4,17.4399
Peters Board,Board4,F,0.7,102209.1,18.0774
Peters Board,Board4,F,0.725,102173.7,18.7154
Peters Board,Board4,F,0.75,102145.9,19.3476
Peters Board,Board4,F,0.775,102117.7,19.9933
Peters Board,Board4,F,0.8,102081.4,20.6487
Peters Board,Board4,F,0.825,102048.1,21.3007
Peters Board,Board4,F,0.85,102019.4,21.931
Peters Board,Board4,F,0.875,101993,22.5896
Peters Board,Board4,F,0.9,101956.9,23.2093
Peters Board,Board4,F,0.925,101927.9,23.8517
Peters Board,Board4,F,0.95,101898.7,24.5117
Peters Board,Board4,F,0.975,101865,25.1476
Peters Board,Board4,F,1,101837.3,25.7879
Peters Board,Board4,G,-1,89509.68,-25.9158
Peters Board,Board4,G,-0.975,89474.93,-25.248
Peters Board,Board4,G,-0.95,89441.83,-24.6005
Peters Board,Board4,G,-0.925,89410.59,-23.9517
Peters Board,Board4,G,-0.9,89378.52,-23.3149
Peters Board,Board4,G,-0.875,89345.9,-22.6631
Peters Board,Board4,G,-0.85,89313.14,-22.0152
Peters Board,Board4,G,-0.825,89278.7,-21.3642
Peters Board,Board4,G,-0.8,89239.92,-20.7217
Peters Board,Board4,G,-0.775,89211.75,-20.0848
Peters Board,Board4,G,-0.75,89182.46,-19.4252
Peters Board,Board4,G,-0.725,89151.56,-18.7734
Peters Board,Board4,G,-0.7,89114.8,-18.1233
Peters Board,Board4,G,-0.675,89083.08,-17.4772
Peters Board,Board4,G,-0.65,89053.56,-16.8432
Peters Board,Board4,G,-0.625,89022.49,-16.1828
Peters Board,Board4,G,-0.6,88984.57,-15.532
Peters Board,Board4,G,-0.575,88953.78,-14.8899
Peters Board,Board4,G,-0.55,88919.03,-14.2345
Peters Board,Board4,G,-0.525,88884.5,-13.5938
Peters Board,Board4,G,-0.5,88852.8,-12.9543
Peters Board,Board4,G,-0.475,88817.41,-12.3038
Peters Board,Board4,G,-0.45,88789.05,-11.6573
Peters Board,Board4,G,-0.425,88753.32,-11.0066
Peters Board,Board4,G,-0.4,88721.81,-10.3406
Peters Board,Board4,G,-0.375,88689.27,-9.6955
Peters Board,Board4,G,-0.35,88655.86,-9.0684
Peters Board,Board4,G,-0.325,88622.38,-8.4225
Peters Board,Board4,G,-0.3,88586.67,-7.7604
Peters Board,Board4,G,-0.275,88559.13,-7.1154
Peters Board,Board4,G,-0.25,88525.88,-6.4821
Peters Board,Board4,G,-0.225,88492.53,-5.8252
Peters Board,Board4,G,-0.2,88460.71,-5.1764
Peters Board,Board4,G,-0.175,88426.33,-4.5316
Peters Board,Board4,G,-0.15,88394.63,-3.8877
Peters Board,Board4,G,-0.125,88358.16,-3.2205
Peters Board,Board4,G,-0.1,88329.05,-2.5789
Peters Board,Board4,G,-0.075,88293.63,-1.9415
Peters Board,Board4,G,-0.0499999999999999,88259.52,-1.30571
Peters Board,Board4,G,-0.0249999999999999,88230.55,-0.6363
Peters Board,Board4,G,0,88196.59,0.00525
Peters Board,Board4,G,0.0249999999999999,88162.02,0.66387
Peters Board,Board4,G,0.0499999999999999,88131.61,1.29409
Peters Board,Board4,G,0.075,88099.74,1.95485
Peters Board,Board4,G,0.1,88065.73,2.59876
Peters Board,Board4,G,0.125,88033.38,3.1813
Peters Board,Board4,G,0.15,88002.2,3.9171
Peters Board,Board4,G,0.175,87973.49,4.5546
Peters Board,Board4,G,0.2,87940.7,5.2171
Peters Board,Board4,G,0.225,87908.56,5.868
Peters Board,Board4,G,0.25,87872.12,6.5155
Peters Board,Board4,G,0.275,87839.05,7.1851
Peters Board,Board4,G,0.3,87805.57,7.8425
Peters Board,Board4,G,0.325,87774.57,8.5012
Peters Board,Board4,G,0.35,87739.97,9.1722
Peters Board,Board4,G,0.375,87710.14,9.8476
Peters Board,Board4,G,0.4,87679.2,10.4899
Peters Board,Board4,G,0.425,87648.79,11.1627
Peters Board,Board4,G,0.45,87619.88,11.8095
Peters Board,Board4,G,0.475,87582.92,12.4651
Peters Board,Board4,G,0.5,87551.78,13.1261
Peters Board,Board4,G,0.525,87519.13,13.7631
Peters Board,Board4,G,0.55,87486.7,14.4344
Peters Board,Board4,G,0.575,87451.77,15.0982
Peters Board,Board4,G,0.6,87422.03,15.7483
Peters Board,Board4,G,0.625,87387.17,16.3881
Peters Board,Board4,G,0.65,87358.68,17.0456
Peters Board,Board4,G,0.675,87321.03,17.7092
Peters Board,Board4,G,0.7,87292.91,18.358
Peters Board,Board4,G,0.725,87262.83,19.0098
Peters Board,Board4,G,0.75,87231.21,19.6587
Peters Board,Board4,G,0.775,87197.68,20.3161
Peters Board,Board4,G,0.8,87166.23,20.9707
Peters Board,Board4,G,0.825,87138.52,21.6133
Peters Board,Board4,G,0.85,87104.94,22.2512
Peters Board,Board4,G,0.875,87071.33,22.9277
Peters Board,Board4,G,0.9,87041.36,23.5566
Peters Board,Board4,G,0.925,87010.95,24.2174
Peters Board,Board4,G,0.95,86981.2,24.8827
Peters Board,Board4,G,0.975,86949.4,25.5153
Peters Board,Board4,G,1,86917.34,26.1777
Peters Board,Board4,H,-1,98746.95,-25.8305
Peters Board,Board4,H,-0.975,98698.46,-25.2074
Peters Board,Board4,H,-0.95,98654.63,-24.5583
Peters Board,Board4,H,-0.925,98600.39,-23.9088
Peters Board,Board4,H,-0.9,98553.13,-23.2585
Peters Board,Board4,H,-0.875,98498.91,-22.621
Peters Board,Board4,H,-0.85,98446.34,-21.9704
Peters Board,Board4,H,-0.825,98397.55,-21.3207
Peters Board,Board4,H,-0.8,98344.17,-20.6627
Peters Board,Board4,H,-0.775,98291.9,-20.0269
Peters Board,Board4,H,-0.75,98243,-19.3823
Peters Board,Board4,H,-0.725,98192.87,-18.738
Peters Board,Board4,H,-0.7,98141.63,-18.0929
Peters Board,Board4,H,-0.675,98087.84,-17.4411
Peters Board,Board4,H,-0.65,98033.85,-16.8105
Peters Board,Board4,H,-0.625,97981.05,-16.1514
Peters Board,Board4,H,-0.6,97929.98,-15.5053
Peters Board,Board4,H,-0.575,97879.52,-14.8688
Peters Board,Board4,H,-0.55,97831.13,-14.2129
Peters Board,Board4,H,-0.525,97777.7,-13.572
Peters Board,Board4,H,-0.5,97728.91,-12.9297
Peters Board,Board4,H,-0.475,97674.48,-12.2797
Peters Board,Board4,H,-0.45,97621.73,-11.6126
Peters Board,Board4,H,-0.425,97568.69,-10.9673
Peters Board,Board4,H,-0.4,97521.59,-10.3416
Peters Board,Board4,H,-0.375,97469.13,-9.6835
Peters Board,Board4,H,-0.35,97415.96,-9.0359
Peters Board,Board4,H,-0.325,97364.45,-8.4077
Peters Board,Board4,H,-0.3,97312.46,-7.7537
Peters Board,Board4,H,-0.275,97264.54,-7.101
Peters Board,Board4,H,-0.25,97208.38,-6.4596
Peters Board,Board4,H,-0.225,97160.53,-5.7945
Peters Board,Board4,H,-0.2,97112.44,-5.1451
Peters Board,Board4,H,-0.175,97060.7,-4.506
Peters Board,Board4,H,-0.15,97007.59,-3.8557
Peters Board,Board4,H,-0.125,96955.59,-3.2295
Peters Board,Board4,H,-0.1,96906.14,-2.5574
Peters Board,Board4,H,-0.075,96854.69,-1.9164
Peters Board,Board4,H,-0.0499999999999999,96803.34,-1.26997
Peters Board,Board4,H,-0.0249999999999999,96751.33,-0.64462
Peters Board,Board4,H,0,96702.85,0.00809
Peters Board,Board4,H,0.0249999999999999,96651.03,0.65562
Peters Board,Board4,H,0.0499999999999999,96595.85,1.31834
Peters Board,Board4,H,0.075,96545.63,1.96721
Peters Board,Board4,H,0.1,96500.69,2.59577
Peters Board,Board4,H,0.125,96450.49,3.16965
Peters Board,Board4,H,0.15,96390.14,3.9226
Peters Board,Board4,H,0.175,96341.1,4.5614
Peters Board,Board4,H,0.2,96290.38,5.2055
Peters Board,Board4,H,0.225,96238.91,5.8564
Peters Board,Board4,H,0.25,96187.79,6.5284
Peters Board,Board4,H,0.275,96136.45,7.1684
Peters Board,Board4,H,0.3,96082.61,7.8408
Peters Board,Board4,H,0.325,96033.32,8.5177
Peters Board,Board4,H,0.35,95982.23,9.1604
Peters Board,Board4,H,0.375,95933.29,9.8168
Peters Board,Board4,H,0.4,95886.49,10.4801
Peters Board,Board4,H,0.425,95836.6,11.1389
Peters Board,Board4,H,0.45,95787.37,11.7845
Peters Board,Board4,H,0.475,95733.19,12.4396
Peters Board,Board4,H,0.5,95682.6,13.0945
Peters Board,Board4,H,0.525,95633.34,13.7587
Peters Board,Board4,H,0.55,95585.05,14.3962
Peters Board,Board4,H,0.575,95538.45,15.0529
Peters Board,Board4,H,0.6,95487.45,15.7323
Peters Board,Board4,H,0.625,95436.79,16.3619
Peters Board,Board4,H,0.65,95389.57,16.9944
Peters Board,Board4,H,0.675,95339.62,17.6597
Peters Board,Board4,H,0.7,95288.72,18.3148
Peters Board,Board4,H,0.725,95239.79,18.9672
Peters Board,Board4,H,0.75,95184.64,19.6047
Peters Board,Board4,H,0.775,95137.52,20.2582
Peters Board,Board4,H,0.8,95088.95,20.9221
Peters Board,Board4,H,0.825,95043.68,21.5622
Peters Board,Board4,H,0.85,94997.54,22.2097
Peters Board,Board4,H,0.875,94947.3,22.8666
Peters Board,Board4,H,0.9,94899.12,23.5116
Peters Board,Board4,H,0.925,94847.16,24.1467
Peters Board,Board4,H,0.95,94799.49,24.8079
Peters Board,Board4,H,0.975,94748.35,25.4722
Peters Board,Board4,H,1,94701.8,26.1078
Peters Board,Board4,I,-1,85231.88,-25.8078
Peters Board,Board4,I,-0.975,85176.38,-25.128
Peters Board,Board4,I,-0.95,85119.13,-24.5006
Peters Board,Board4,I,-0.925,85062.21,-23.8503
Peters Board,Board4,I,-0.9,85003.14,-23.2207
Peters Board,Board4,I,-0.875,84947.86,-22.5922
Peters Board,Board4,I,-0.85,84889.39,-21.934
Peters Board,Board4,I,-0.825,84834.45,-21.2932
Peters Board,Board4,I,-0.8,84777.76,-20.6326
Peters Board,Board4,I,-0.775,84715.02,-19.9831
Peters Board,Board4,I,-0.75,84652.63,-19.3487
Peters Board,Board4,I,-0.725,84596.31,-18.6992
Peters Board,Board4,I,-0.7,84539.88,-18.0647
Peters Board,Board4,I,-0.675,84480.73,-17.4261
Peters Board,Board4,I,-0.65,84422.63,-16.7763
Peters Board,Board4,I,-0.625,84364.52,-16.1319
Peters Board,Board4,I,-0.6,84307.48,-15.4824
Peters Board,Board4,I,-0.575,84253.52,-14.8165
Peters Board,Board4,I,-0.55,84195.2,-14.1904
Peters Board,Board4,I,-0.525,84136.21,-13.5383
Peters Board,Board4,I,-0.5,84079.22,-12.888
Peters Board,Board4,I,-0.475,84021.65,-12.2497
Peters Board,Board4,I,-0.45,83968.37,-11.6068
Peters Board,Board4,I,-0.425,83911.23,-10.9643
Peters Board,Board4,I,-0.4,83852.23,-10.3214
Peters Board,Board4,I,-0.375,83797.37,-9.6588
Peters Board,Board4,I,-0.35,83737.8,-9.0197
Peters Board,Board4,I,-0.325,83683.68,-8.3833
Peters Board,Board4,I,-0.3,83624.2,-7.7504
Peters Board,Board4,I,-0.275,83569.22,-7.1023
Peters Board,Board4,I,-0.25,83507.05,-6.4476
Peters Board,Board4,I,-0.225,83455.56,-5.7988
Peters Board,Board4,I,-0.2,83396.68,-5.152
Peters Board,Board4,I,-0.175,83337.49,-4.5013
Peters Board,Board4,I,-0.15,83283.59,-3.8675
Peters Board,Board4,I,-0.125,83226.38,-3.2199
Peters Board,Board4,I,-0.1,83169.32,-2.5732
Peters Board,Board4,I,-0.075,83111.85,-1.9159
Peters Board,Board4,I,-0.0499999999999999,83054.05,-1.28066
Peters Board,Board4,I,-0.0249999999999999,82995.03,-0.63153
Peters Board,Board4,I,0,82939.89,2e-05
Peters Board,Board4,I,0.0249999999999999,82883.9,0.65582
Peters Board,Board4,I,0.0499999999999999,82826.73,1.3166
Peters Board,Board4,I,0.075,82771.67,1.95088
Peters Board,Board4,I,0.1,82711.98,2.59837
Peters Board,Board4,I,0.125,82655.85,3.24185
Peters Board,Board4,I,0.15,82593.38,3.8935
Peters Board,Board4,I,0.175,82537.95,4.556
Peters Board,Board4,I,0.2,82483.08,5.1937
Peters Board,Board4,I,0.225,82427.34,5.8284
Peters Board,Board4,I,0.25,82374.05,6.4997
Peters Board,Board4,I,0.275,82319.03,7.1643
Peters Board,Board4,I,0.3,82262.66,7.8221
Peters Board,Board4,I,0.325,82209.77,8.4709
Peters Board,Board4,I,0.35,82153.51,9.1489
Peters Board,Board4,I,0.375,82098.18,9.8176
Peters Board,Board4,I,0.4,82041.3,10.4632
Peters Board,Board4,I,0.425,81986.71,11.1131
Peters Board,Board4,I,0.45,81929.75,11.7726
Peters Board,Board4,I,0.475,81876.42,12.4343
Peters Board,Board4,I,0.5,81822.22,13.0865
Peters Board,Board4,I,0.525,81766.05,13.7526
Peters Board,Board4,I,0.55,81712.4,14.4129
Peters Board,Board4,I,0.575,81661.09,15.0355
Peters Board,Board4,I,0.6,81606.79,15.7068
Peters Board,Board4,I,0.625,81557.07,16.3385
Peters Board,Board4,I,0.65,81503.29,16.995
Peters Board,Board4,I,0.675,81449.74,17.6572
Peters Board,Board4,I,0.7,81394.03,18.3073
Peters Board,Board4,I,0.725,81343,18.964
Peters Board,Board4,I,0.75,81290.73,19.6096
Peters Board,Board4,I,0.775,81236.72,20.2331
Peters Board,Board4,I,0.8,81182.08,20.9025
Peters Board,Board4,I,0.825,81129.42,21.5617
Peters Board,Board4,I,0.85,81076.17,22.1997
Peters Board,Board4,I,0.875,81023.52,22.8769
Peters Board,Board4,I,0.9,80969.24,23.5214
Peters Board,Board4,I,0.925,80916.73,24.1512
Peters Board,Board4,I,0.95,80867.08,24.8007
Peters Board,Board4,I,0.975,80818.49,25.447
Peters Board,Board4,I,1,80765.27,26.0976
Peters Board,Board4,J,-1,72795.02,-25.5713
Peters Board,Board4,J,-0.975,72740.13,-24.9234
Peters Board,Board4,J,-0.95,72682.05,-24.2831
Peters Board,Board4,J,-0.925,72623.09,-23.6191
Peters Board,Board4,J,-0.9,72564.8,-22.9871
Peters Board,Board4,J,-0.875,72508.85,-22.346
Peters Board,Board4,J,-0.85,72450.85,-21.7026
Peters Board,Board4,J,-0.825,72392.34,-21.0489
Peters Board,Board4,J,-0.8,72335.45,-20.4064
